K,code,quadrant,L3,L5,L7,L10,L14,L21,L28,L42,L56,L84,L112,L168,L252,SP,WI,DY,GR
1.0,22705,smooth,3.251571188115049,2.57024251926534,2.134616279879268,1.638040968129493,1.4069628138265415,1.199975569973448,1.1006751998072954,1.1340315822157958,1.2870464055187985,1.5998182269353078,1.9134442450844293,2.6531119881813443,4.357043983871033,1.1370785019610246,1.075828752347442,1.825953144746635,1.2850309283281967
1.0,85099B,smooth,1.2647600499913503,1.3783418448772904,1.5056439557467962,2.2063806906808763,2.7801310913196566,4.264555698066062,5.336835502535621,8.531986416322344,11.292991224428073,16.794053226850142,21.12558251584305,33.06316665549118,52.89825024765009,1.0563405745041679,1.4270602907544725,1.0748629405251118,1.0368554642834995
1.0,21212,smooth,1.5907641639438674,1.2766066108198957,1.167331328451883,1.3506859765055708,1.5017480886535646,2.025942010248695,2.7373582650674666,3.8083517097809194,5.203261996967699,7.655197914707818,10.20313436574445,15.276779234344938,22.219620279664785,1.0790667164214185,1.2556738047106382,1.2715054020144803,1.0490691551878146
1.0,22355,smooth,2.0015441632903133,1.4758829391610429,1.2615973122603537,1.2407874425342975,1.381849487264875,1.6141715579851557,2.135075261750485,2.9113780929448767,3.848452031965721,5.466877073493711,7.074891552563089,10.280829987156862,17.363015148263894,1.0889399885441737,1.210048781466517,1.274106233834427,1.0692446274201413
1.0,21931,smooth,1.5474965836386803,1.2914496863636218,1.2466751626529537,1.3652156959433088,1.5076444308774297,2.1295637908749256,2.7841469805627628,4.193251134310227,5.504870427314669,8.04691524186344,10.57245318757807,16.68316072748127,24.88191486295951,1.0643371725371868,1.318159743754223,1.1695150278983586,1.0413295222359675
1.0,23077,smooth,1.7453792743749386,1.3777259836359483,1.3425204550640544,1.2583694624637347,1.4527496169768876,2.1803305407960356,2.3029142354206735,3.6873553476545933,4.046924405906701,6.987384685595075,7.407487694363858,11.030984124914434,24.119617302865308,1.1020145385793911,1.2136779998044132,1.2709358803012023,1.082129934478599
1.0,22037,smooth,4.290506613684032,2.8387646812647365,2.283262723489778,1.6856845059918042,1.3827621347786716,1.1686763104452615,1.124546591440498,1.1631121510354514,1.3440775498916624,1.8506513768305235,2.39484129096579,3.3025123345418756,4.902433111744257,1.0649864444934014,1.1566263645935793,1.8668639319786824,1.1277949445372173
1.0,23245,smooth,1.2676831597990967,1.3213557177738702,1.2366286704705036,1.7190759460040734,2.3593077185835574,3.047951115215769,4.461133813240894,6.28077223789583,8.01367306402844,11.569487494148772,13.340964791316116,21.659454727173816,25.588408840757555,1.068770669129461,1.3301888845312047,1.1356097314120164,1.0419705729792643
1.0,23192,smooth,2.2506138895656176,1.592224581104963,1.3790937249852087,1.2228477128504975,1.312293839449027,1.6292716079459546,1.7647256155330484,2.4662351071358133,3.1558448087178115,4.190709869024003,5.938413825373072,7.901847275877144,13.027943092920642,1.0679851274376737,1.353225288769785,1.338249283634381,1.031238761470551
1.0,20725,smooth,1.425448361241415,1.20256783211083,1.135397548453328,1.3878452104537167,1.5370284103283889,2.237183924588963,2.8322542753685047,4.4798777156088745,5.8771458038533435,8.657008904178504,11.47765867612914,16.917862105594338,26.544320290598957,1.0733136382567636,1.2808936529548345,1.2348193691037366,1.028269907035333
1.0,23203,smooth,1.2762516354279814,1.36841044003012,1.845196452997188,1.8300969654257804,2.855485352713638,3.8799455375211287,5.074865083389473,6.918605104716971,9.74032676165096,11.950730893341994,20.596947245175677,24.60705698330227,39.92588032138019,1.0492945595037952,1.3253386054881624,1.1397314956158298,1.0284136398164485
1.0,23076,smooth,1.6828578940449583,1.3450604706191662,1.1735243854344681,1.1508150387800713,1.198369922439858,1.6818226633363995,1.9450670435125565,2.69708820822926,3.2475515972130906,5.357433942421452,6.2117786249506945,8.441369790981993,16.295320099908,1.0594353884579992,1.1127251215985274,1.306871960036809,1.09558630209018
1.0,22386,smooth,1.4508211475839137,1.3290567674176477,1.3742517836532304,1.5736835425715816,2.0049127214376994,2.936399919228852,3.628099245742088,5.4363917838827325,7.397990552379735,10.749202350721111,14.604424703432397,22.15792539425173,30.440846014339762,1.061988768426773,1.4149374203485383,1.1585849567345157,1.045156822926399
1.0,84881,intermittent,2.234761249597492,1.9474145019945763,1.854336041557446,1.8678549853766542,1.4251069140881765,1.4369359899299834,1.192173915357573,1.1541851509837155,1.193118644699271,1.1742586535877075,1.3764333939202107,1.8073497281574495,1.7913292474898088,1.2031221308835989,1.0408948050531035,1.2579403835867309,1.4163196006056913
1.0,47505,intermittent,2.0856246146627697,1.4679406577089613,1.2350589288805156,1.1906709409595413,1.2100196977954774,1.420075157746869,1.6828211477363262,2.0919030187551053,2.6407176463351663,4.508421987717842,4.758705581614255,10.2376280821614,10.65445460566502,1.0545229829071199,1.1981237742521058,1.204249116317127,1.0884755737322673
1.0,22172,intermittent,2.5840911289542414,1.8157831092193089,1.5163369449550155,1.3102205668956177,1.2052699042275323,1.2561429815226857,1.305456128470544,1.6001620392763867,2.281283254329109,3.701085905001449,3.626934797329984,6.679537099738804,10.865398568249983,1.0788188062300486,1.1531150237012673,1.4725621553642274,1.2300474025345847
1.0,35603C,intermittent,6.150667448791934,5.074988902276619,4.35223777665039,3.2793891495973115,2.9218839178134317,2.2370037732259496,1.518747225569155,1.1985303443465027,1.2023590589130575,1.3037367620013953,0.9999999999999997,0.9999999999999997,0.9999999999999997,1.0645055171539084,0.9999999999999997,1.7965192783309023,1.1896244213329954
1.0,90175D,intermittent,2.677583890489571,2.4642264082148673,2.3286363113945217,1.9233165426853676,1.7270026909952718,1.4623498452380481,1.5093273304454995,1.1937417516437259,1.2006654169457387,1.1606452840208759,1.7329098021187068,2.095738398798365,2.488500850100876,1.1339751033397651,1.3854424685819346,1.2128977540691879,1.4623498452380481
1.0,84906,intermittent,2.0226906336703965,1.7409775276466486,1.654375468447974,1.5781009612223695,1.5152835671737956,1.2661178976712382,1.2302147299767252,1.0918355270943736,1.134797301739668,1.148654157188128,1.4047390498231402,2.70368052176886,3.249163039619199,1.09098344488422,1.1889387105681848,1.2604662783205562,1.3245539060342673
1.0,90014C,intermittent,1.834012239833828,1.73391047356168,1.6354732131654885,1.5375907880612827,1.4447018805849468,1.3562516554444954,1.2498152872457584,1.2617902499546931,1.1120767289810827,1.1190581740621464,1.1740788758312066,1.446271590481381,2.060797680286623,1.1362580681136993,1.1656643385889323,1.16853052291135,1.3507033025246398
1.0,90139,intermittent,2.6173571428571427,2.2970357142857143,1.9906428571428574,1.6907500000000002,1.7056071428571429,1.431714285714286,1.431714285714286,1.254392857142857,1.254392857142857,1.0000000000000004,1.22657142857143,1.22657142857143,1.0715357142857111,1.0000000000000004,1.2924642857142852,1.0715357142857111,1.701892857142857
1.0,90027C,intermittent,2.7687172874156105,2.7687172874156105,2.539855622139624,2.539855622139624,2.087353662545197,1.8633404131583604,1.8633404131583604,1.6456673999342586,1.6456673999342586,1.4932615236794857,1.3471958835874496,1.0561834686085612,1.0904953349010085,1.0561834686085612,1.0561834686085612,1.0000000000000038,1.8633404131583604
1.0,22957,intermittent,1.7795492582564432,1.3503266942976735,1.2805145909822448,1.1813759423312278,1.4862312300471137,1.6450934518020037,2.1285060855392874,2.961832116809642,3.5587231904757726,4.973313880637548,5.803021009495591,5.803021009495591,5.876433029859568,1.084010234571472,1.2425219573033779,1.1558216427305044,1.0426455082089796
1.0,90065B,intermittent,2.244776895443373,1.9061022877670637,1.9061022877670637,1.7386793344677633,1.5725326148610324,1.5725326148610324,1.426805634335413,1.229154849688032,1.267441860465117,1.186802798260541,1.0678767252788801,0.9999999999999964,1.5692002268859875,1.073619776895443,1.2404046133484599,0.9999999999999964,1.5725326148610324
1.0,23047,intermittent,2.9738507559878715,2.6837671191062453,2.255428257463218,1.9798538898272318,1.5987871634683868,1.2937262163977126,1.169329073482428,1.1237459555157603,1.0505484218880365,1.286257910909422,1.254247980301578,2.276449400704094,2.67831342463523,1.0730143871716067,1.042306831362813,1.0835961824138687,1.287641684133412
1.0,90003C,intermittent,3.364474173169826,3.1501300631735423,2.936231884057972,2.620735785953178,2.2005202526941665,1.8923820141211452,1.813303604607953,1.5524340393905613,1.2877740616871056,1.2570048309178754,1.1589743589743593,1.3782980304719439,1.3884057971014496,1.0635451505016722,1.1380156075808252,1.188331475287997,1.585804533630621
1.0,17084A,intermittent,2.6915536223485517,2.6915536223485517,2.53550952140114,2.53550952140114,2.3837466025978578,2.0807672988820345,1.7878077831631127,1.3624873017621812,1.3770433210522248,1.1159649489598067,1.1122580611580095,1.1978365933067856,1.3569785871491744,1.1704005919916338,1.1395578627575356,1.2277693002370993,1.7878077831631127
1.0,90123A,intermittent,1.863405413675715,1.750095625454221,1.750095625454221,1.6458893804745571,1.3385810457599672,1.2525818872639645,1.2525818872639645,1.25068531575525,1.1458256301717435,1.0432418303986948,1.138829034437914,1.3522140480167248,2.5179520852724195,1.1342772628170004,1.0083449146383452,1.2333834835715447,1.436718261911744
1.0,90124A,intermittent,2.0700442067118985,2.0700442067118985,1.8610548121438615,1.6562234155281674,1.5728157078596015,1.3959022974953512,1.2427488754302023,1.2294331332439845,1.212553392812902,1.1576576711032565,1.3632800723545433,1.8299160938101617,1.8510523346576429,1.0516779745505433,1.2494798771405626,1.1995839017124506,1.4727760083816643
1.0,37506,intermittent,3.8726433226554735,3.0783740196619904,2.92025626864023,2.4548414890091683,2.1675245774881255,1.5744880150226443,1.5220545675466695,1.2158091240472766,1.1943974373135975,1.2182039103059763,1.4344504584115783,1.5602606870650628,2.274286976692807,1.1382834419529435,1.1882337346735876,1.2710747818402734,1.735234728819176
1.0,90024D,intermittent,1.7675,1.6230645161290322,1.6230645161290322,1.6230645161290322,1.4895967741935483,1.3636693548387095,1.2336290322580645,1.2466532258064515,1.1776209677419354,1.0292741935483867,1.1272983870967737,1.1432661290322572,1.3792741935483974,0.9999999999999993,0.9999999999999993,1.2031048387096928,1.3636693548387095
1.0,90064B,intermittent,2.1308684018486987,1.9543906592070057,1.9543906592070057,1.9558501581123817,1.7819265385550962,1.7819265385550962,1.7819265385550962,1.4982972512770618,1.3849428362928728,1.383483337387497,1.3259547555339335,1.1579907565069318,1.5696910727316984,1.0000000000000009,1.2685477985891485,1.0325954755533937,1.7819265385550962
1.0,90035A,intermittent,1.9465612907188632,1.9483221064269773,1.6670010851538666,1.5254601666632541,1.5254601666632541,1.121967199688786,1.1985626829917488,1.0737495137282205,1.2304621117503738,1.0486271779857097,1.0486271779857097,1.6422268176327333,1.5050879384124067,1.2912102536803112,1.1477037734690123,1.0486271779857097,1.121967199688786
1.0,22157,intermittent,2.6103509277162957,1.8127189698440778,1.5759542518616036,1.3212292755173405,1.2075599621508208,1.110366561072942,1.2086970831447728,1.3355049985600858,1.7010885753075238,2.041882585263503,3.2080125066853116,3.7919693915332964,3.7919693915332964,1.0679540872999542,1.1511515201382316,1.142138478627556,1.1782712798782242
1.0,20837,intermittent,2.323676976149055,2.1722571074017747,1.8727966566775265,1.8711070132923702,1.7298250048560284,1.5866421476113854,1.4495842476379346,1.5047088630786625,1.2768470508004177,1.3433911787383144,1.0363273327808626,1.1317921840422014,1.7840089503599437,1.0363273327808626,1.4190315595187961,1.3263267984056941,1.5866421476113854
1.0,90187B,intermittent,2.564477852467521,2.3827018153320347,2.3827018153320347,2.3827018153320347,2.2039692263540736,2.2039692263540736,1.699558584621004,1.699558584621004,1.3833490372448616,1.294905410273469,1.033477929732774,1.033477929732774,1.3099099207579692,1.1494671206251041,1.033477929732774,1.1942588907720257,1.8664555418752578
1.0,21277,intermittent,1.9574759368104657,1.7371538705692948,1.5879805786382868,1.5038808306468985,1.3272071148774311,1.1785934171832395,1.1782721922454769,1.1578858810167547,1.0965688842659693,1.5087489180965696,1.9383566795029215,2.639447951999814,3.9918266099169073,1.1450152135699707,1.2171225638848846,1.19058071605118,1.3838867452648005
1.0,90197B,intermittent,3.4648868392091097,3.0150376953081133,2.6572923763391754,2.3964777783600733,2.1427765008871686,1.897204732564204,1.5004514452987547,1.3623416260515642,1.2702378011195048,1.2091042716358098,1.0978081569602196,1.4486238280265407,1.7241262449683388,1.0829581271383764,1.2599137038229384,1.6599910659250015,1.6361360874241662
1.0,84563B,intermittent,2.7898151745039055,2.4322398814702564,2.223675529643672,1.956064616688551,1.9032691992821436,1.5077660739109355,1.3004702503828458,1.191165328444891,1.1511270277992696,1.355476061293873,1.31112813540386,1.9949539782267411,3.417935328733835,1.2135525855343638,1.049336159597796,1.5116715840029757,1.548566053364068
1.0,90016B,intermittent,2.440595005014087,2.186858316221766,2.102144119192016,1.9347452366171625,1.939616064180316,1.7187574614392818,1.3386180220619834,1.219521512821737,1.1426388424621552,1.162074399503369,1.0651831335657345,1.5882240580679177,1.7389331932572518,1.2248698724989262,1.1794088152428268,1.40666634831193,1.7839883482164174
1.0,90023,intermittent,2.457158034528552,2.457158034528552,2.2040548915449314,2.0772023019034966,1.9557680389552896,1.8262062859672419,1.710190349712262,1.397963700752545,1.1842939353696322,1.1706241699867193,1.1458167330677291,1.1404515272244342,1.1794599380256785,1.0556883576803915,1.1354581673306798,1.0834351482957127,1.710190349712262
1.0,84711A,intermittent,1.7120196833356383,1.5531766815823402,1.5549522862024814,1.4824112532288791,1.4912892763295846,1.2936417293853644,1.2104470686909157,1.1175601943350175,1.1660190319831891,1.2151805272385776,1.2515804219514675,1.8877643888663358,2.119295647091891,1.040653761560391,1.1285461902573748,1.3685115704286035,1.4240750572164051
1.0,16156L,intermittent,2.51545555893382,2.298185872098916,2.1578798013580625,1.9465693726563293,1.6081483733657649,1.2918617614269785,1.318678423026249,1.1610013175230567,1.1046316002837728,1.0823147866626144,1.1679537853450948,1.4001013479274422,1.8526603830951704,1.0893888719975677,1.111523259349346,1.3907367994324589,1.5473598864903215
1.0,22033,intermittent,4.508781631172772,3.588071975415277,2.738507308521353,2.285163048075025,1.91589497668911,1.5382137117753945,1.4127674216541364,1.1805619987646108,1.1907552266884691,1.3125088104654303,1.57824782589751,1.96448197026356,2.564397133491052,1.0626241474673275,1.128036887336252,1.8351129405552986,1.450679334941216
1.0,79534,intermittent,3.7853926542142062,3.082152552365774,2.8461000213803964,2.8461000213803964,2.615677661373399,2.150984470057727,1.9565524435201205,1.5059703136439324,1.3409719657654506,1.1888018555592264,1.03933992886159,1.045954893843097,1.1363939694325162,1.1393289147181362,1.0243023835902225,1.3702825451741785,1.9464323893564504
1.0,84816,intermittent,1.2065217590429866,1.151365264305277,1.0991362333177617,1.0454434704551492,1.0454434704551492,1.1010652817088475,1.0409844925027252,1.234662416531561,1.440515512077158,1.8971320747803917,2.8753702838613973,3.717946745074318,3.589138340065757,1.0322021012521416,1.118562281882884,1.1190275983988727,1.0454434704551492
1.0,22827,intermittent,1.1290836653386456,1.0344906089926011,1.0075128059191805,1.0636311895276038,1.3038133181559486,1.7797381900967586,2.534092202618093,3.427660785429706,4.400113830392715,7.089470688673892,9.03130335799658,12.081274900398395,18.113830392714803,1.0000000000000002,1.308480364257257,1.0225384177575412,1.0344906089926011
